id,K_CH1_mean,K_CH1_median,K_CH1_q10,K_CH1_q90,K_CH1_iqr,K_CH1_frac_neg,K_CH1_n,K_CL_mean,K_CL_median,K_CL_q10,K_CL_q90,K_CL_iqr,K_CL_frac_neg,K_CL_n,K_CH1_CL_mean,K_CH1_CL_median,K_CH1_CL_q10,K_CH1_CL_q90,K_CH1_CL_iqr,K_CH1_CL_frac_neg,K_CH1_CL_n,K_CONST_mean_median,K_CONST_diff_median
ADI-47113,38.76467535576383,16.229694479428176,10.118513224828678,92.90999172976356,60.9615375971114,0.0,32.0,42.060288470863775,13.324378801012022,10.419063122595867,102.28714854009982,57.68053454648626,0.0,36.0,44.14326623455581,33.160672053646465,10.338916483191284,86.2578206591831,61.08676672118106,0.0,8.0,14.7770366402201,2.9053156784161533
ADI-47224,48.35317472901532,20.8882178948196,8.205012209044247,137.45148657886088,67.89923107057066,0.0,34.0,54.52607882123677,22.04032583626049,10.619429721107329,111.90474526864983,82.72635936041863,0.0,38.0,67.37326874947809,51.64449076632855,10.859869639321078,140.75753545429993,89.78928195794757,0.0,8.0,21.464271865540045,-1.1521079414408888
ADI-47225,47.083019922091125,26.29811605462899,7.012830947901064,129.53700593765825,69.72757628198774,0.0,32.0,33.09054374416745,13.474653749895616,9.417230130038572,87.35983695099613,42.25230646110391,0.0,40.0,36.39158345464374,19.1851018074722,10.659503040809618,78.26319337857586,23.092250478445653,0.0,8.0,19.886384902262304,12.823462304733376
ADI-45429,34.30276166516178,15.979236231288857,11.220529516641705,82.33063532835857,18.13317716528704,0.0,30.0,41.250473468546616,21.439226040726112,8.014663940458359,101.3754805168727,62.31401213706374,0.0,40.0,41.30056511817449,21.0384928437032,11.701409353069206,88.08115670563737,62.46428708594735,0.0,8.0,18.709231136007485,-5.459989809437255
ADI-47119,35.71534618466757,17.331710771241205,8.555653756439298,82.15030538969819,42.90349790626615,0.0,38.0,33.331572975906234,16.12951118017245,10.248751513861128,79.94627280607214,34.86378814099386,0.0,34.0,32.08370158664737,15.478319735010208,10.739649680214203,66.22116080803718,15.252907311684815,0.0,8.0,16.730610975706828,1.202199591068755
ADI-47308,43.42946022735873,23.39280037621284,10.318879823340138,119.41849271282956,40.774602797081904,0.0,32.0,39.11366915152639,22.190600785144085,9.016496933015654,81.68946221312187,62.8149286333424,0.0,38.0,46.52261959187938,44.68175146805535,8.986441943238937,89.33344794633399,67.19794797578055,0.0,8.0,22.791700580678462,1.202199591068755
ADI-47121,58.70741336385748,19.93647655189017,10.819796319618783,144.3641342275062,110.30181248055816,0.0,36.0,62.53942456038914,15.979236231288857,10.01832992557295,94.82349274554797,65.41969441399137,0.0,36.0,65.38212567677047,53.39769850330382,8.695910375397322,129.5570425975094,113.93345707857836,0.0,8.0,17.957856391589512,3.957240320601313
ADI-47122,46.90331612905116,19.635926654122983,10.318879823340138,124.01690614866756,67.19794797578056,0.0,40.0,42.75044008795879,20.33720974891309,10.619429721107329,104.04035627707508,62.589516210017,0.0,36.0,53.34760685367596,45.433126212473326,10.839832979469932,105.28262918784613,73.9603206755423,0.0,8.0,19.986568201518036,-0.7012830947901065
ADI-47311,40.6911167143688,13.424562100267751,10.068421575200816,104.04035627707508,55.67686856137167,0.0,36.0,39.23354792911877,15.979236231288857,10.01832992557295,102.78806503637848,45.78376775986838,0.0,34.0,35.50245667374914,17.381802420869064,10.89994295902337,83.95360477630132,23.492983675468565,0.0,8.0,14.701899165778304,-2.5546741310211054
ADI-47123,34.68011875902502,21.83995923774903,7.413564144923983,88.16130334504194,30.355539674486035,0.0,36.0,33.51409647046529,14.877219939475829,10.21869652408441,95.22422594257088,40.97496939559336,0.0,36.0,38.89616593603698,13.324378801012024,10.76970466999092,89.87443776231493,64.84364044327093,0.0,8.0,18.358589588612432,6.962739298273203
ADI-47231,45.56866832323108,21.539409339981844,8.916313633759925,124.92857417189468,68.5504225157329,0.0,34.0,41.4416126579161,17.982902216403446,10.118513224828678,99.28164956242804,60.410529451204894,0.0,38.0,37.74405799459609,23.843625222863626,11.20049285679056,73.25402841578939,35.590117060597905,0.0,8.0,19.761155778192645,3.556507123578399
ADI-47232,37.57168378852373,17.131344172729744,8.715947035248465,107.9975965976764,30.881501995578617,0.0,34.0,49.42614628280882,19.635926654122983,11.420896115153162,97.17780027805762,77.39159867505104,0.0,42.0,44.26849535862547,30.255356375230303,8.164938889341954,92.19869030504786,73.0336251574268,0.0,8.0,18.38363541342636,-2.504582481393239
ADI-47258,45.49639987516117,18.88455190970501,10.459136442298158,103.94017297781951,57.58035124723053,0.0,38.0,60.23242580808359,21.89005088737689,10.368971472968004,153.63108940866118,87.56020354950759,0.0,36.0,48.388533540517344,23.09225047844565,8.535617096588153,114.17890616175492,73.86013737628656,0.0,8.0,20.38730139854095,-3.0054989776718806
ADI-46677,49.61973356031802,15.678686333521668,9.817963327061491,128.184531397706,59.959704604554105,0.0,38.0,32.19419787259119,19.78620160300657,10.308861493414565,80.74773920011798,24.84545821542092,0.0,34.0,59.1081465608804,19.78620160300657,10.759686340065349,130.98966377686628,75.23765774105286,0.0,8.0,17.73244396826412,-4.107515269484903
ADI-45491,28.894972627441987,16.630427676451095,8.164938889341954,68.70570662957932,22.99206717918992,0.0,38.0,34.44051370163841,16.029327880916718,10.198659864233264,81.74957219267527,54.80026469288403,0.0,40.0,32.48443478367029,22.190600785144085,9.908128296391649,63.86685327552755,36.91754577573632,0.0,8.0,16.329877778683908,0.6010997955343775
ADI-47313,37.2654044537076,15.227861486870882,10.118513224828678,86.55837055695028,32.75993885662354,0.0,36.0,34.22929391237424,15.127678187615151,9.617596728550032,91.66771881899248,32.1838848859031,0.0,36.0,51.41907834300317,44.53147651917176,12.793407314956657,95.7051057789984,68.72574328943043,0.0,8.0,15.177769837243016,0.10018329925573077
ADI-45373,53.09714860553664,21.439226040726112,9.817963327061491,161.09474520321302,58.70741336385748,0.0,34.0,41.08946459474277,15.027494888359424,9.797926667210344,94.87358439517584,53.79843170032674,0.0,42.0,42.76574586978953,15.528411384638073,11.07025456775811,92.16863531527112,68.5504225157329,0.0,8.0,18.23336046454277,6.411731152366688
ADI-47132,44.29533017092611,21.68968428886544,7.744169032467891,112.8063949619514,51.76971989039821,0.0,42.0,42.33412282216277,15.378136435754476,11.370804465525298,110.001262582791,81.32379317083841,0.0,30.0,43.479551876986605,34.51314659359881,10.01832992557295,85.3962442855838,55.37631866360448,0.0,8.0,18.533910362309957,6.311547853110964
ADI-47237,41.19412036271527,17.532077369752663,10.158586544530973,90.56570252717948,40.17350300154752,0.0,32.0,66.38725417259275,12.723279005477648,9.216863531527114,116.18257214686952,89.41359458573857,0.0,38.0,32.93525963032107,23.292617076957107,11.901775951580666,63.666486677016096,41.50093171668594,0.0,8.0,15.127678187615157,4.808798364275015
ADI-47238,44.04234629339379,15.929144581660989,11.000126258279098,136.69009350451728,40.774602797081904,0.0,34.0,50.15843849403523,12.923645603989105,8.515580436737007,158.08924622554113,65.11914451622417,0.0,36.0,42.76574586978953,41.67625249038347,8.635800395843884,78.03277179028771,63.11547853110959,0.0,8.0,14.426395092825047,3.005498977671884
ADI-47135,54.60873779724808,25.49664966058316,10.519246421851596,123.92674117933738,87.05928705322894,0.0,34.0,40.37386960005898,19.0348268585886,8.96640528338779,93.67138480410708,59.4086964586476,0.0277777777777777,36.0,55.53911652489504,34.463054943970945,10.068421575200814,116.56326868404126,96.27615058475604,0.0,8.0,22.26573825958588,6.461822801994561
ADI-47243,43.63221214251914,20.63775964668028,10.819796319618783,107.60688173057902,54.80026469288404,0.0,42.0,51.760327706092994,21.94014253700476,9.837999986912637,109.0895945595639,64.49299889587586,0.0,32.0,41.02506104522122,27.049490799046964,9.497376769443155,93.24059661730745,48.03789199312229,0.0,8.0,21.28895109184252,-1.3023828903244805
ADI-45375,45.01013006006025,13.0739205528727,9.91814662631722,148.47164949699112,48.88945003679599,0.0,36.0,41.25970087768859,16.580336026823232,10.759686340065349,97.8790833728478,50.76788689784093,0.0,38.0,30.305448024858173,19.1851018074722,11.180456196939412,64.27760480247603,22.065371661074423,0.0,8.0,14.827128289847966,-3.5064154739505327
ADI-47244,52.73147956325322,16.530244377195366,9.196826871675968,157.18759653223958,80.34700600309506,0.0,40.0,35.075941010006,18.3335437637985,10.21869652408441,80.34700600309505,58.45695511571816,0.0,34.0,52.44595716037439,31.908380812949844,9.507395099368727,117.00407520076648,67.2229938005945,0.0,8.0,17.43189407049693,-1.8032993866031326
ADI-47247,29.295266424029567,17.532077369752663,10.118513224828678,48.28835024126162,26.448391003512587,0.0,36.0,44.004195996773184,18.93464355933288,9.617596728550032,99.93284100759024,75.48811598919218,0.0,38.0,45.4080803876594,28.7025152367665,9.97825660587066,99.93284100759016,58.75750501348536,0.0,8.0,18.23336046454277,-1.4025661895802166
ADI-47140,34.69505837382632,16.930977574218286,9.817963327061491,78.48359663693856,34.0372759221341,0.0,38.0,41.253256337970384,20.48748469779668,7.213197546412523,94.02202635150212,66.12097750878146,0.0,36.0,40.62432784819831,29.153340083417284,7.583875753658723,83.1120650625532,64.54309054550373,0.0,8.0,18.70923113600748,-3.5565071235783954
ADI-47317,48.41914510417881,23.19243377770138,9.517413429294304,132.1417717183072,64.19244899810867,0.0,36.0,71.14962255753433,24.14417512063081,9.667688378177896,129.8876474850533,60.83630847304174,0.0,36.0,44.781934767311085,21.89005088737689,10.929997948800088,113.89839292383886,48.989633336051725,0.0,8.0,23.668304449166094,-0.9517413429294308
ADI-45448,41.3099573024797,13.424562100267751,8.515580436737007,110.46210575936736,56.47833495541751,0.0,32.0,46.44814121809058,14.7770366402201,10.01832992557295,101.28531554754252,82.87663430930222,0.0,38.0,33.47374486382062,15.82896128240526,12.02199591068754,76.44987566204716,22.14050913551622,0.0,8.0,14.100799370243926,-1.3524745399523486
ADI-47143,50.71632196440048,15.17776983724302,10.619429721107329,126.7318735584978,77.64205692319037,0.0,34.0,50.518746851007606,19.485651705239388,10.118513224828678,113.54775137644384,77.34150702542317,0.0,38.0,46.585234153914215,37.11791237424778,11.771537662548216,95.44462920093348,57.02934310132402,0.0,8.0,17.331710771241205,-4.307881867996368
ADI-45382,28.758500021644704,11.971904261059674,9.71778002780576,77.82238686185066,14.626761691336506,0.0,34.0,48.86941337694485,18.684185311193552,10.21869652408441,99.58219946019514,75.83875753658722,0.0,40.0,43.07881867996368,18.684185311193552,10.639466380958472,102.82813835608074,56.67870155392897,0.0,8.0,15.328044786126613,-6.712281050133878
ADI-47253,43.71946451467795,19.0348268585886,11.350767805674153,79.70583288785839,54.900447992139775,0.0,38.0,35.6276857978188,24.39463336877013,10.419063122595867,78.142973419469,33.91204679806444,0.0,32.0,64.11731152366687,23.64325862435216,10.298843163488993,144.5845374858688,72.65793778521783,0.0,8.0,21.714730113679366,-5.3598065101815315
ADI-47256,39.3298541657098,13.274287151384158,10.439099782447014,80.40711598264853,57.05438892613795,0.0,38.0,86.83387462990353,17.081252523101877,9.216863531527114,122.72454158826864,88.16130334504196,0.0,36.0,137.53914696570962,40.47405289931472,10.158586544530973,309.51630305057614,107.24622185325842,0.0,8.0,15.177769837243018,-3.8069653717177196
ADI-47166,33.909100230439265,17.381802420869068,10.318879823340138,70.36874939722439,35.81552948392329,0.0,34.0,51.66595861616908,12.823462304733376,9.23690019137826,89.6640528338779,47.28651724870432,0.0,42.0,36.98016033777115,17.93281056677558,10.619429721107329,82.48091027724209,46.43495920503062,0.0,8.0,15.102632362801222,4.5583401161356925
ADI-45428,40.45296167841877,25.045824813932374,10.21869652408441,91.16680232271383,47.83752539461084,0.0,38.0,51.93325439359506,21.739775938493302,10.509228091926024,137.5516698781166,69.65243880754593,0.0,34.0,44.719320205276254,32.40929730922849,10.689558030586335,85.7368675030533,65.89556508545607,0.0,8.0,23.39280037621284,3.306048875439071
ADI-47149,46.38781412302792,18.73427696082141,8.415397137481278,117.93577988384476,65.39464858917744,0.0,34.0,44.06219685423704,14.87721993947583,9.026515262941228,110.05135423241887,67.32317709985023,0.0,38.0,50.90563893431755,42.42762723480144,11.54111607426004,105.1123175791114,62.46428708594733,0.0,8.0,16.80574845014862,3.8570570213455806
ADI-47151,41.06336642434843,15.027494888359424,9.47734010959201,104.5913644229816,60.460621100832746,0.0,34.0,39.752733144673456,13.224195501756297,9.357120150485134,122.94494484663124,33.786817673994776,0.0,40.0,41.98932530055762,28.602331937510773,10.21869652408441,85.4363176052861,51.2938492189335,0.0,8.0,14.12584519505786,1.8032993866031273
ADI-47152,35.11146351970942,12.522912406966189,10.01832992557295,75.5882992884479,45.583401161356925,0.0,36.0,37.91937876829361,13.72511199803494,9.767871677433623,107.59686340065348,38.72084516233945,0.0,36.0,54.93801672936066,36.11607938169048,10.76970466999092,125.0287574711504,79.99636445569999,0.0,8.0,13.124012202500564,-1.2021995910687515
ADI-47259,40.70977830932819,15.027494888359424,10.579356401405034,93.97193470187426,58.75750501348534,0.0,34.0,48.10907486364611,28.752606886394368,9.767871677433623,108.71891635231763,68.52537669091897,0.0,38.0,59.09562364847344,42.52781053405717,10.679539700660763,120.440362365238,88.7373573157624,0.0,8.0,21.890050887376894,-13.725111998034944
ADI-47260,42.21334628917112,14.025661895802129,11.621262713664622,114.6597859981824,71.13014247156794,0.0,36.0,45.30233134955613,23.14234212807352,8.96640528338779,110.30181248055816,42.552856358871104,0.0,36.0,44.543999431578726,16.12951118017245,10.409044792670295,103.11866992392235,68.50033086610505,0.0,8.0,18.584002011937823,-9.11668023227139
ADI-47261,45.19936518087663,18.08308551565917,10.068421575200814,104.89191432074878,58.38181764127638,0.0,36.0,42.95358955589403,20.18693480002949,11.360786135599726,86.85892045471748,68.50033086610505,0.0,32.0,40.737034059861,23.19243377770138,9.91814662631722,84.39441129302652,71.08005082194008,0.0,8.0,19.13501015784433,-2.1038492843703196
ADI-47155,34.90209352012105,17.031160873474015,11.020162918130245,89.8443827725382,27.09958244867483,0.0,34.0,48.37674727001667,18.684185311193552,8.295177178374402,100.1832992557295,73.15885428149647,0.0,34.0,59.79690674326355,43.4795518769866,11.330731145823004,114.94029923609844,63.89189910034149,0.0,8.0,17.857673092333783,-1.6530244377195373
ADI-47153,39.24285287951405,12.422729107710456,8.916313633759925,89.56386953462217,58.00613026906738,0.0,38.0,34.99736587333484,17.83262726751985,9.517413429294304,86.00736241104377,44.38120157028817,0.0,36.0,60.31034615194916,35.46488793652824,10.32889815326571,127.11257009566958,111.3286912979294,0.0,8.0,15.127678187615153,-5.409898159809394
ADI-47158,41.416402057938924,11.971904261059674,10.238733183935556,103.1887982334014,50.64265777377126,0.0,32.0,52.45597549029996,20.8882178948196,9.8880916365405,104.92196931052553,77.39159867505104,0.0,40.0,60.53575857527455,41.42579424224415,10.038366585424097,120.70083894330288,71.98170051524166,0.0,8.0,16.430061077939637,-8.916313633759927
ADI-45438,40.29431227417943,17.83262726751985,10.21869652408441,106.39466380958471,41.050106870035165,0.0,34.0,39.69367772616482,12.723279005477648,10.01832992557295,90.06478603090086,59.90961295492624,0.0,38.0,40.32377795043112,16.430061077939637,7.50372911425414,88.90265975953436,73.35922088000792,0.0,8.0,15.277953136498748,5.109348262042202
ADI-47161,44.684534337479136,19.485651705239384,7.714114042691171,122.12344179273424,62.91511193259812,0.0277777777777777,36.0,37.69118347554446,16.830794274962557,9.71778002780576,94.57303449740864,45.633492810984784,0.0,36.0,39.91052184100124,16.530244377195366,9.347101820559562,85.42629927536053,57.35493882390513,0.0,8.0,18.15822299010097,2.6548574302768273
ADI-38498,42.64302132820126,18.78436861044928,10.028348255498525,91.86808541750396,61.11181254599498,0.0,40.0,38.41716453647052,13.424562100267751,9.517413429294304,119.49863935223422,56.202830882464255,0.0,32.0,40.511621636535615,23.39280037621284,9.98827493579623,87.29972697144267,30.68113539706716,0.0,8.0,16.104465355358517,5.35980651018153
ADI-38500,40.156805785004906,20.43739304816882,9.817963327061491,107.09594690437484,61.6628206919015,0.0,36.0,33.2608553529022,12.222362509198998,9.417230130038572,98.98109966466076,32.359205659600626,0.0,36.0,31.182051893345808,18.08308551565917,6.642152740654866,66.12097750878145,21.188767792586788,0.0,8.0,16.329877778683908,8.21503053896982
ADI-38499,37.67946613060226,14.87721993947583,9.317046830782845,120.11977580761966,34.938925615435664,0.0,38.0,84.38597480466815,18.433727063054228,10.409044792670295,223.30857404102105,83.45268828002267,0.0,38.0,37.61882887052643,17.28161912161334,11.701409353069206,85.29606098632809,29.729394054137728,0.0,8.0,16.65547350126503,-3.556507123578397
ADI-45397,50.88520681407459,14.175936844685724,9.868054976689356,122.72454158826864,57.50521377278873,0.0,38.0,36.970768153465926,16.079419530544584,9.617596728550032,82.5510385867211,29.05315678416155,0.03125,32.0,31.92090372535681,24.344541719142267,9.807944997135918,59.30851315939186,38.99634923529271,0.0,8.0,15.127678187615153,-1.9034826858588598
ADI-45456,32.367114867436605,15.72877798314953,9.016496933015654,72.01175550501837,40.64937367301224,0.0263157894736842,38.0,37.57757692377407,14.025661895802129,10.719613020363056,79.74590620756068,55.100814590651225,0.0,34.0,37.280710235538336,28.05132379160426,10.69957636051191,73.2540284157894,53.3726526784899,0.0,8.0,14.877219939475829,1.7031160873474018
ADI-45455,41.89053343601378,17.632260669008392,7.91448064120263,118.3665680706444,47.76238792016903,0.0,36.0,53.53913374931191,23.292617076957107,9.57752340884774,154.56279409173942,66.62189400506011,0.0,34.0,47.799956657389934,34.11241339657589,10.7396496802142,105.402849146953,66.9975813772691,0.0,8.0,20.46243887298275,-5.660356407948715
ADI-45450,38.86157884462726,15.628594683893802,10.72963135028863,103.8399896785636,53.49788180255956,0.0,42.0,42.40258140998752,20.48748469779668,8.335250498076695,93.7415131135861,68.95115571275582,0.0,28.0,37.06782072461992,31.80819751369412,10.35895314304243,67.29312211007351,53.072102780722695,0.0,8.0,18.05803969084524,-4.8588900139028794
ADI-45465,48.18065319456171,29.85462317820739,10.819796319618783,84.01371475585476,63.916944925155406,0.0,40.0,33.97466136009927,12.723279005477648,8.69591037539732,88.46185324280914,38.24497449087473,0.0,32.0,46.322252993367925,19.83629325263444,11.030181248055817,100.09313428639932,69.90289705568524,0.0,8.0,21.28895109184252,17.13134417272974
ADI-45464,34.33782581990128,18.58400201193782,9.968238275945083,87.05928705322893,26.24802440500113,0.0,36.0,48.57637722662184,23.843625222863626,9.146735222048102,106.19429721107326,74.5864662958906,0.0,32.0,38.63318477549069,17.982902216403446,10.719613020363056,93.6313114844048,37.318278972759245,0.0,8.0,21.213813617400724,-5.259623210925806
ADI-46692,52.31794516688096,20.23702644965736,10.21869652408441,157.68851302851823,49.36532070826071,0.0,36.0,57.332675868514976,21.188767792586788,9.817963327061491,174.56939895310865,81.6994805430474,0.0,36.0,59.58401723234511,22.54124233253913,12.342582468305874,127.41311999343677,74.5864662958906,0.0,8.0,20.712897121122076,-0.9517413429294272
ADI-45390,46.6210139036484,23.24252542732924,8.926331963685499,121.42215869794413,68.27491844277965,0.0,42.0,95.5873904023729,12.573004056594051,9.046551922792371,123.00505482618468,107.1460385540027,0.0,32.0,46.585234153914215,28.25169039011572,10.69957636051191,99.08128296391646,63.54125755294643,0.0,8.0,17.907764741961646,10.66952137073519
ADI-45395,49.796372535321545,21.33904274147038,9.357120150485134,135.02705073687227,72.38243371226456,0.0,38.0,55.02567711620943,22.641425631794867,9.817963327061491,138.15276967365097,75.96398666065689,0.0,36.0,55.57668526211594,29.7043482293238,9.837999986912637,132.48239493577668,75.93894083584294,0.0,8.0,21.990234186632623,-1.3023828903244876
ADI-46690,36.82527168431657,19.635926654122983,9.43726678988972,84.5547045718357,36.26635433057408,0.0,38.0,39.16283030611473,15.328044786126611,9.71778002780576,98.1095049611359,52.09531561297933,0.0,34.0,40.43648416209382,29.103248433789418,10.248751513861126,84.58475956161242,59.23337568495006,0.0,8.0,17.481985720124797,4.307881867996372
ADI-45393,36.91459920811116,18.13317716528704,9.216863531527114,73.02360682750123,27.24985739755843,0.0,34.0,39.920408350796215,16.279786129056042,8.08479224993737,102.7179367268995,63.89189910034148,0.0,38.0,49.82866846731845,43.07881867996368,9.417230130038572,97.45831351597364,74.86197036884386,0.0,8.0,17.206481647171543,1.8533910362309989
ADI-46685,41.12211361637521,17.481985720124797,8.705928705322894,119.75911593029907,59.233375684950055,0.0,32.0,38.41238605673629,17.532077369752663,9.727798357731334,90.57572085710508,65.16923616585204,0.0,38.0,44.73184311768322,28.101415441232124,6.52193278154799,95.4045558812312,81.32379317083841,0.0,8.0,17.50703154493873,-0.050091649627866275
ADI-45460,31.4251437224222,23.292617076957107,12.222362509198998,54.97057630161877,29.679302404509865,0.0,34.0,53.387152892855845,17.131344172729744,7.613930743435442,132.1016983986051,85.00552941848647,0.0,38.0,40.94992357077943,34.463054943970945,9.717780027805762,74.53637464626273,43.17900197921941,0.0,8.0,20.211980624843427,6.1612729042273635
ADI-45389,41.211513296613845,19.335376756355792,8.315213838225548,92.01836036638754,50.292016226376205,0.0,36.0,37.12318517947177,13.72511199803494,9.617596728550032,77.79233187207397,60.05988790380984,0.0,38.0,28.57728611269684,15.378136435754476,6.962739298273201,62.494342075724056,35.815529483923285,0.0,8.0,16.530244377195366,5.610264758320852
ADI-46689,33.22844310902534,11.92181261143181,7.413564144923984,94.57303449740864,7.363472495296119,0.0,34.0,40.899831921151566,21.990234186632627,8.766038684876332,102.8882483356342,52.49604881000226,0.0,36.0,57.99360735666041,59.20832986013613,8.916313633759925,107.56680841087676,90.64084000162126,0.0,8.0,16.95602339903222,-10.068421575200817
ADI-45459,50.27092500548027,13.424562100267751,9.016496933015654,122.41397336057588,73.43435835444971,0.0,38.0,51.1279206295412,13.124012202500564,9.727798357731334,135.26749065508605,77.94260682095755,0.03125,32.0,35.81552948392329,17.28161912161334,10.18864153430769,92.34896525393144,34.463054943970945,0.0,8.0,13.274287151384158,0.300549897767187
ADI-45463,48.29312087455951,18.78436861044928,6.511914451622418,139.45515256397545,61.98841641448262,0.0,42.0,42.1889552571628,16.12951118017245,9.817963327061491,93.96191637194867,66.1460233335954,0.0,34.0,59.93465877974017,44.83202641693895,8.976423613313363,129.37671265884907,91.7428562934343,0.0,8.0,17.456939895310867,2.654857430276831
ADI-45470,57.70307578881879,20.23702644965736,9.397193470187428,104.72160271201405,64.04217404922508,0.0,40.0,36.05207338494377,12.823462304733376,10.168604874456545,84.05378807555705,58.38181764127636,0.0,36.0,52.2581134742699,40.47405289931472,9.367138480410707,108.8491546413501,80.47223512716471,0.0,8.0,16.530244377195366,7.413564144923985
ADI-47295,55.579468131539706,17.031160873474015,9.216863531527114,115.5113440418561,76.54004063137734,0.0,36.0,36.16911759894352,14.626761691336506,9.407211800113,103.04854161444337,35.43984211171431,0.0,34.0,54.53728353233775,48.93954168642386,9.797926667210346,104.8518410010465,80.59746425123438,0.0,8.0,15.82896128240526,2.4043991821375084
ADI-45452,62.981900798768606,19.93647655189017,10.01832992557295,97.07761697880188,47.18633394944859,0.0277777777777777,36.0,40.24732227468332,18.38363541342636,10.118513224828678,94.99380435428272,52.521094634816194,0.0,38.0,141.82198300889206,17.031160873474015,10.609411391181752,338.67966146391905,44.38120157028816,0.0,8.0,19.160055982658264,1.5528411384638083
ADI-45454,44.13387405025058,13.424562100267751,8.225048868895392,129.97781245438347,56.879068152440425,0.0,32.0,33.4427671331297,18.63409366156569,7.313380845668253,85.55653756439298,36.16617103131834,0.0,38.0,32.48443478367029,15.979236231288857,8.014663940458359,81.97999378096344,35.01406308987745,0.0,8.0,16.02932788091672,-5.209531561297938
ADI-45388,46.66315449777978,19.084918508216468,10.419063122595867,121.22179209943268,56.25292253209211,0.0,36.0,49.78520659484722,22.49115068291127,9.527431759219876,129.0360894413796,64.91877791771272,0.0,34.0,43.654872650684126,42.82836043182436,6.4518044720689804,82.811515164786,56.778884853184685,0.0,8.0,20.78803459556387,-3.4062321746948037
ADI-47205,39.60746736075266,18.78436861044928,10.419063122595867,94.78341942584572,53.648156751443146,0.0,40.0,35.78109147480414,19.68601830375085,12.02199591068754,85.38622595565826,35.51497958615611,0.0,32.0,39.32194495787383,17.131344172729744,8.21503053896982,87.61029519913544,57.00429727651009,0.0,8.0,19.235193457100067,-0.9016496933015681
ADI-46695,38.63735907962634,24.24435841988653,10.178623204382118,75.70851924755479,46.66037162835602,0.0,30.0,34.23513793816416,14.12584519505786,10.980089598427954,83.35250498076694,58.3317259916485,0.0,40.0,39.797815629338544,19.235193457100063,11.901775951580666,81.84975549193099,62.68969950927273,0.0,8.0,19.185101807472194,10.118513224828671
ADI-46684,39.13270983705745,19.1851018074722,8.615763735992736,116.21262713664622,24.645091616909458,0.0,36.0,49.478763561829695,30.906547820392547,7.904462311277058,111.90474526864983,75.83875753658724,0.0,34.0,46.647848715949046,24.64509161690945,10.358953143042427,117.00407520076648,55.17595206509301,0.0,8.0,25.045824813932374,-11.721446012920346
ADI-47213,38.95627591559041,21.68968428886544,9.016496933015654,90.3853725885192,43.70496430031199,0.0,40.0,37.63650827627743,12.522912406966189,9.046551922792371,92.66955181154978,72.15702128893918,0.0,34.0,23.693350273980027,13.574837049151348,3.4463054943970945,57.51523210271431,26.598665952396185,0.0,8.0,17.106298347915814,9.166771881899251
ADI-46696,31.4546093986739,13.424562100267751,8.715947035248465,89.3635029361107,22.44105903328341,0.0,34.0,28.94506427706985,13.624928698779213,9.928164956242792,66.91242557290175,26.09774945611754,0.0,38.0,38.03208497995631,16.78070262533469,9.357120150485136,83.64303654860853,33.78681767399477,0.0,8.0,13.524745399523482,-0.20036659851146155
ADI-46697,40.29873212561718,12.923645603989105,10.318879823340138,105.24255586814384,41.97680238815066,0.0,36.0,30.864804779036003,15.578503034265935,10.318879823340138,83.75323817778985,29.02811095934762,0.0,36.0,57.10448057576581,31.20709771815974,10.118513224828678,125.75007722579166,82.45085528746537,0.0,8.0,14.25107431912752,-2.654857430276831
ADI-47104,37.98714982367249,17.131344172729744,9.216863531527114,99.28164956242792,33.86195514843657,0.0,34.0,33.378718057908934,12.172270859571134,9.156753551973676,88.69227483109732,54.29934819660538,0.0,34.0,42.03941695018548,31.65792256481052,10.819796319618783,82.90168013411616,55.70191438618559,0.0,8.0,14.651807516150438,4.95907331315861
ADI-47219,36.648632709313055,15.277953136498748,10.158586544530973,73.334175055194,39.02139506010664,0.0263157894736842,38.0,33.86529459174509,15.528411384638073,9.37715681033628,108.79906299172224,32.30911400997276,0.0,30.0,45.33294291321759,24.84545821542092,9.116680232271383,105.41286747687856,49.5907331315861,0.0,8.0,15.40318226056841,-0.25045824813932427
ADI-45391,45.39305289277103,15.528411384638073,8.375323817778986,126.06064545348444,69.35188890977875,0.0,40.0,29.046477897544506,12.422729107710458,8.315213838225548,55.01064962132112,35.6652545350397,0.0,30.0,47.148765212227694,17.93281056677558,10.819796319618783,122.23364342191556,55.52659361248807,0.0,8.0,13.975570246174264,3.105682276927615
ADI-45461,46.32888277052455,26.047657806489667,7.613930743435442,137.05075338183795,36.14112520650442,0.0,34.0,50.78458411438355,16.6304276764511,9.868054976689356,149.7740323873156,75.06233696735534,0.0,36.0,33.49879068863455,19.084918508216468,12.242399169050143,75.66844592785249,29.629210754882,0.0,8.0,21.339042741470383,9.417230130038568
ADI-47116,38.80537482108648,11.921812611431813,10.128531554754252,117.61519332622652,43.75505594993986,0.0,32.0,42.66490346988079,17.632260669008392,8.11484723971409,93.0702850085727,72.53270866114815,0.0,38.0,45.58340116135692,32.70984720699568,6.962739298273201,95.64499579944494,71.65610479266051,0.0,8.0,14.777036640220103,-5.7104480575765795
